Organization Name,Organization Name URL,Categories,Headquarters Location,Description,CB Rank (Company)
MedAware,https://www.crunchbase.com/organization/medaware,"Analytics, Big Data, Health Care, Medical","Ra'anana, HaMerkaz, Israel","MedAware provides innovative solutions that save lives, improve patient safety and significantly reduce healthcare costs.","8,302"
MOO.COM,https://www.crunchbase.com/organization/moo,"Online Portals, Photo Sharing, Photography","London, England, United Kingdom","MOO prints “MiniCards,” postcards, stickers, labels, and other stationery from users' photos or designs.","8,326"
Meiweibuyongdeng,https://www.crunchbase.com/organization/meiweibuyongdeng,"Consumer, Food and Beverage, Mobile Apps","Shanghai, Shanghai, China",Meiweibuyongdeng offers a mobile app that helps restaurants manage their reservations and reduce customer waiting times.,"8,330"
MyVR,https://www.crunchbase.com/organization/myvr,Software,"San Francisco, California, United States","MyVR is a cloud-based, multi-channel management platform for vacation rental businesses.","8,352"
Montage,https://www.crunchbase.com/organization/montage-talent,"Enterprise Software, SaaS, Video","Delafield, Wisconsin, United States",Montage provides a SaaS video interviewing and voice interviewing solution purpose-built for enterprise level hiring and talent acquisition.,"8,370"
Mainstay Medical,https://www.crunchbase.com/organization/mainstay-medical,"Health Care, Medical, Medical Device","Swords, Dublin, Ireland",Mainstay Medical is a global medical device company that is developing devices to deliver innovative therapies.,"8,411"
Minerva Surgical,https://www.crunchbase.com/organization/minerva-surgical,"Health Care, Medical, Medical Device","Cupertino, California, United States",Minerva Surgical is a medical device start-up company developing medical devices for women’s healthcare.,"8,417"
Moka,https://www.crunchbase.com/organization/moka,"Mobile Payments, Point of Sale, Small and Medium Businesses","Jakarta, Jakarta Raya, Indonesia","Moka, a Jakarta-based startup that focusses on building mobile point-of-sale (mPOS) for restaurants and retail","8,424"
"Markable, Inc.",https://www.crunchbase.com/organization/markable,"Artificial Intelligence, Developer APIs, E-Commerce, Image Recognition, Internet, SaaS, Visual Search","New York, New York, United States",MARKABLE™ - See Differently - powered by visual recognition AI technology.,"8,460"
Medlinker,https://www.crunchbase.com/organization/medlinker,"Medical, Medical Device, Social Innovation","Beijing, Beijing, China",Medical Alliance is a post of physician social service platform.,"8,471"
Man Crates,https://www.crunchbase.com/organization/man-crates,E-Commerce,"San Mateo, California, United States","We are Man Crates, and we deliver awesome gifts for men.","8,483"
MedPlus,https://www.crunchbase.com/organization/medplus-2,"Health Care, Pharmaceutical, Wellness","Hyderabad, Andhra Pradesh, India",MedPlus is a chain of pharmacies in South India.,"8,492"
Metaps Inc.,https://www.crunchbase.com/organization/metaps,"Apps, Big Data, Credit, Payments","Singapore, Central Region, Singapore",Metaps is a data driven monetization platform for apps using AI data and the company also provides Fintech services.,"8,494"
MRC Global,https://www.crunchbase.com/organization/mrc-global-inc,"Energy, Industrial, Logistics","Houston, Texas, United States","MRC Global is the world's largest distributor of pipe, valves, and fitting products and services to the energy industry.","8,498"
Mirriad,https://www.crunchbase.com/organization/mirriad,"Advertising, Content, Internet","London, England, United Kingdom",Mirriad immerses brands in popular culture - advertising for the Skip Generation.,"8,506"
Molotov,https://www.crunchbase.com/organization/molotov-2,"Broadcasting, Media and Entertainment, TV, TV Production","Paris, Ile-de-France, France",Molotov offers a new way to access programs and channels and reinvents how audiences watch television.,"8,529"
MoBagel,https://www.crunchbase.com/organization/mobagel,"Artificial Intelligence, Big Data, Business Intelligence, Cloud Data Services, Enterprise, Internet of Things, Machine Learning, Predictive Analytics","San Jose, California, United States",The Most Simple Data Science Tool & The Most Trusted Data Science Partner,"8,582"
MURAL,https://www.crunchbase.com/organization/mural-ly,"Collaboration, Enterprise Software, Product Design, SaaS, Unified Communications","San Francisco, California, United States","Visual Workspaces for Creative Collaboration. Modern teams solve problems using Design Thinking, Agile & other methods, online.","8,612"
Machinima,https://www.crunchbase.com/organization/machinima,"Gaming, Video, Video Games","West Hollywood, California, United States",Machinima is an online entertainment network that features clips and teasers from numerous video games.,"8,623"
MessageMe,https://www.crunchbase.com/organization/messageme,"Application Performance Management, Messaging, Mobile","San Francisco, California, United States",MessageMe is a mobile messenger application enabling users to personalize their messages and connect with others.,"8,649"
Magnolia Medical Technologies,https://www.crunchbase.com/organization/magnolia-medical-technologies,"Health Care, Health Diagnostics, Medical Device","Seattle, Washington, United States",Magnolia Medical Technologies is a device development company that focuses on improving the accuracy of diagnostic blood culture tests.,"8,664"
Minds,https://www.crunchbase.com/organization/minds,"Blogging Platforms, Open Source, Peer to Peer, Photography, Privacy, Social Media, Social Network, Social News, Video","Wilton, Connecticut, United States","Minds is an open-source, community-owned social networking platform.","8,679"
Monsieur,https://www.crunchbase.com/organization/monsieur,"Hardware, Robotics, Software","Atlanta, Georgia, United States","Monsieur is the leader in the automated bartending space and has been featured in CNN, TechCrunch, and Business Insider.","8,686"
Match Group,https://www.crunchbase.com/organization/match-group,"Apps, Dating, Internet, Mobile Apps","New York, New York, United States","The Match Group, a division of IAC & online dating portfolio that comprises over forty brands around the world.","8,700"
Mobile Industrial Robots,https://www.crunchbase.com/organization/mobile-industrial-robots,"Industrial, Mobile, Robotics","Odense, Syddanmark, Denmark",Mobile Industrial Robots is a leading manufacturer of collaborative mobile robots.,"8,721"
Mobikon Asia,https://www.crunchbase.com/organization/mobikon-asia,"CRM, E-Commerce, Marketing Automation, Mobile, Restaurants","Singapore, Central Region, Singapore","A leading Customer Engagement & Analytics platform that enables the Restaurant Industry to Engage Customers, Gain Insights & Drive Revenue.","8,729"
MikMak,https://www.crunchbase.com/organization/mikmak,"Apps, Retail, Shopping, Video","Brooklyn, New York, United States",MikMak creates native commerce experiences for the social video generation.,"8,742"
Medumo,https://www.crunchbase.com/organization/medumo-2,"Email, Health Care, Medical","Boston, Massachusetts, United States",Medumo helps healthcare organizations deliver the right instructions to the right patients at the right time using automated SMS and email.,"8,745"
Meilishuo,https://www.crunchbase.com/organization/meilishuo,"E-Commerce, Fashion, Shopping, Women's","Beijing, Beijing, China",Meilishuo.com is a Chinese Pinterest-like website that enables women to find personalized clothing and skin care products.,"8,755"
MileIQ,https://www.crunchbase.com/organization/mileiq,"Financial Services, Mobile, Mobile Apps, Small and Medium Businesses","San Francisco, California, United States",MileIQ - Smart mileage tracking.,"8,789"
MD Insider,https://www.crunchbase.com/organization/md-insider,"Big Data, Health Care, Hospital, Machine Learning, Medical","Santa Monica, California, United States",Machine Learning Enabled Physician Performance Transparency,"8,796"
mPharma,https://www.crunchbase.com/organization/mpharma,"Health Care, Information Technology, Management Information Systems","Accra, Greater Accra, Ghana",mPharma is a drug benefits and inventory manager for insurers and providers in Africa,"8,808"
Mammoth Media,https://www.crunchbase.com/organization/mammoth-media-3,"Apps, Media and Entertainment, Mobile","Santa Monica, California, United States",Mammoth Media produces and delivers original short-form premier content that entertains and connects global audiences on their smartphones.,"8,816"
Metabiota,https://www.crunchbase.com/organization/metabiota,"Analytics, Big Data, Risk Management","San Francisco, California, United States","Metabiota leverages health, science and data analytics to gain actionable insights into human and animal health.","8,818"
Meican,https://www.crunchbase.com/organization/meican,"Hospitality, Manufacturing, Mobile","China, Asia","Meican.com is focused on providing mobile ordering of foods, detailed take-out menus, and more.","8,822"
Mavrck ,https://www.crunchbase.com/organization/mavrck,"Advertising, Advertising Platforms, Apps, Brand Marketing, Digital Media, Social Media Marketing","Boston, Massachusetts, United States",Mavrck enables national consumer brands to drive sales by identifying and activating their most influential customers at scale.,"8,839"
MobileCoin,https://www.crunchbase.com/organization/mobilecoin,"Cryptocurrency, Financial Services, FinTech",,"MobileCoin combines privacy, security, and distributed trust with a great user experience.","8,859"
MedicSpot,https://www.crunchbase.com/organization/medicspot,,"London, England, United Kingdom",MedicSpot gives patients convenient and quick access to healthcare using the latest advancements in telemedicine,"8,861"
Mozio,https://www.crunchbase.com/organization/mozio,"Mobile, Public Transportation, Search Engine, Travel","San Francisco, California, United States",Mozio is an airport transfer search and booking engine that enables users to find the fastest means of getting to the airport.,"8,868"
Menlo Therapeutics,https://www.crunchbase.com/organization/menlo-therapeutics,Therapeutics,"Menlo Park, California, United States",A clinical stage pharmaceutical company dedicated to the development of serlopitant.,"8,918"
Mofang Gongyu,https://www.crunchbase.com/organization/mofang-gongyu,"Real Estate, Rental, Rental Property","Shanghai, Shanghai, China",Mofang Gongyu is a rental apartment operator,"8,945"
myTomorrows,https://www.crunchbase.com/organization/mytomorrows,"Biotechnology, Clinical Trials, Health Diagnostics","Amsterdam, Noord-Holland, The Netherlands",myTomorrows is an online platform that enables its users to obtain healthcare services in the form of diagnostic tests and drugs.,"8,958"
medCPU,https://www.crunchbase.com/organization/medcpu,"Health Care, Hospital, Medical","New York, New York, United States","medCPU delivers real-time patient care advice through the use of its Advisor technology, a clinical decision and advisory support platform.","9,042"
Molecular Health,https://www.crunchbase.com/organization/molecularhealth,"Health Care, Health Diagnostics, Information Technology, Medical","Heidelberg, Baden-Wurttemberg, Germany",Molecular Health offers software solutions for evidence-based healthcare decision support and smarter drug development.,"9,047"
MBio Diagnostics,https://www.crunchbase.com/organization/mbio-diagnostics,"Biotechnology, Health Care, Health Diagnostics","Boulder, Colorado, United States",MBio Diagnostics is a clinical diagnostics and life sciences technology company developing a suite of multiplexed diagnostic tests.,"9,070"
Maestro,https://www.crunchbase.com/organization/maestro-io,"eSports, Video, Video on Demand, Video Streaming","Los Angeles, California, United States","A white label platform for enterprise live streamers to own, engage, and monetize their audiences","9,082"
Momondo Group,https://www.crunchbase.com/organization/momondo-group-limited,"Internet, Leisure, Search Engine, Travel","London, England, United Kingdom",We power pioneering brands that shape & inspire travel search. Our goal is to open our world by building products our users love.,"9,111"
MyCheck,https://www.crunchbase.com/organization/mycheck,"Financial Services, Mobile Apps, Mobile Payments","Tel Aviv, Tel Aviv, Israel",MyCheck is a mobile application that enables users to split and pay bills for goods and services through their mobile devices.,"9,112"
MaidSafe,https://www.crunchbase.com/organization/maidsafe,"Blockchain, Software","Troon, South Ayrshire, United Kingdom",MaidSafe provides developers with a distributed platform that enables them to engineer fast and very secure applications.,"9,117"
MoneyMe,https://www.crunchbase.com/organization/moneyme,"Finance, Financial Services, FinTech","Sydney, New South Wales, Australia","MoneyMe is a lending platform providing unsecured personal loans to the tech-savvy, convenience-driven millennial market in Australia.","9,121"
Melonport,https://www.crunchbase.com/organization/melonport,"Asset Management, Cryptocurrency, Financial Services, FinTech, Software","Zug, Zug, Switzerland",Melonport builds multi-chain capable software for asset management.,"9,130"
Maxwell Technologies,https://www.crunchbase.com/organization/maxwell-technologies,"Automotive, Manufacturing, Renewable Energy","San Diego, California, United States",Maxwell Technologies manufacturing and marketing energy storage and power delivery solutions for automotive.,"9,150"
Mass Appeal,https://www.crunchbase.com/organization/mass-appeal,News,"New York, New York, United States","Mass Appeal is a company documenting the cultural convergence of art, music, skate, and fashion.","9,152"
Medialets,https://www.crunchbase.com/organization/medialets,"Ad Server, Advertising, Mobile, Mobile Advertising","New York, New York, United States","Medialets is a media ad platform enabling businesses to create, deliver and measure mobile and tablet campaigns.","9,157"
myThings,https://www.crunchbase.com/organization/mythings,"Accounting, Advertising, Retail","London, England, United Kingdom",myThings provides conversion-driven personalized display advertising solutions for online retailers in Europe.,"9,160"
Mush,https://www.crunchbase.com/organization/mush,"Mobile Apps, Mothers, Social Network","London, England, United Kingdom",mush is an online social platform that enables mothers to meet other mothers with kids the same age.,"9,182"
Mercedes Benz,https://www.crunchbase.com/organization/mercedes-benz,"Automotive, Car Sharing, Recreational Vehicles","Atlanta, Georgia, United States","Mercedes-Benz USA manufactures sedans, coupes, SUVs and wagons, convertibles and roadsters, hybrid and electric cars, and car accessories.","9,224"
Move Loot,https://www.crunchbase.com/organization/move-loot,"E-Commerce, Furniture, Marketplace, Retail","San Francisco, California, United States",Simplifying used furniture sales.,"9,267"
Mattermark,https://www.crunchbase.com/organization/mattermark,"Big Data, Enterprise Software, Venture Capital","San Francisco, California, United States",Mattermark is a data platform for venture capital companies to quantify signals of growing and potentially lucrative start-ups.,"9,284"
Mautic,https://www.crunchbase.com/organization/allyde,"Cloud Computing, Enterprise Software, Marketing, Marketing Automation, Open Source, Small and Medium Businesses, Software","Medford, Massachusetts, United States","Mautic offers the world's only Open Marketing Cloud – featuring an enterprise-grade marketing automation platform, support and training.","9,342"
MiTu Network,https://www.crunchbase.com/organization/mitu-network,"Digital Media, Direct Marketing, Lifestyle","Santa Monica, California, United States","MiTú is a Latino lifestyle network focused on health, beauty, food, family, home, and pop culture.","9,371"
Matrimony.com,https://www.crunchbase.com/organization/matrimony-com,"Classifieds, Customer Service","Chennai, Tamil Nadu, India",Matrimony.com offers India-wide matchmaking services through an online portal.,"9,394"
Movius Interactive,https://www.crunchbase.com/organization/movius-interactive,"Messaging, Mobile, Telecommunications","Atlanta, Georgia, United States","Movius Interactive Corporation provides messaging, collaboration, and mobile media solutions.","9,413"
Minut,https://www.crunchbase.com/organization/minut,"FinTech, Internet of Things, Security, Smart Home","Malmö, Skane Lan, Sweden","IoT, Hardware, Home Security","9,418"
Monstar Lab,https://www.crunchbase.com/organization/monstar-lab,"Crowdsourcing, Enterprise Applications, Information Technology, Internet, Web Development","Tokyo, Tokyo, Japan",Monstar Lab is a software development company from Japan.,"9,421"
Mettl,https://www.crunchbase.com/organization/mettl-com,"Skill Assessment, Software, Test and Measurement","Gurgaon, Haryana, India","Mettl is an online assessment platform providing solutions to track and measure technical, aptitude and psychometric skills.","9,439"
Market Realist,https://www.crunchbase.com/organization/market-realist,"Finance, FinTech, Market Research","New York, New York, United States",Market Realist is an unbiased and highly-engaging provider of institutional-quality investment research for retail investors.,"9,459"
MightyHive,https://www.crunchbase.com/organization/mightyhive,"Advertising, Digital Marketing","San Francisco, California, United States",MightyHive is a programmatic solutions provider that simplifies complicated programmatic media buying for advertising organizations,"9,500"
Money360,https://www.crunchbase.com/organization/money360,"Commercial Real Estate, Marketplace, Real Estate","Ladera Ranch, California, United States",Money360 is a revolutionary online marketplace for commercial real estate loans,"9,510"
Matific,https://www.crunchbase.com/organization/matific,"E-Learning, Education, Gaming","United States, North America",Matific takes a unique approach to teaching K to 6 math using hands-on and interactive mini-games.,"9,513"
Meta,https://www.crunchbase.com/organization/meta,"Analytics, Artificial Intelligence, Big Data, Health Care, Machine Learning, Predictive Analytics","Toronto, Ontario, Canada","Meta is an intelligent system that can read, understand, and reason over scientific and technical literature.","9,585"
Mac & Mia,https://www.crunchbase.com/organization/mac---mia,"Consumer Goods, E-Commerce Platforms, Shopping, Wearables","Chicago, Illinois, United States",Mac & Mia is a personalized at-home shopping experience for parents that offers clothing pieces for newborns up to six-year-old children.,"9,601"
Mech Mocha,https://www.crunchbase.com/organization/mech-mocha-game-studios,Mobile,"Bangalore, Karnataka, India",Mech Mocha is a mobile gaming startup based in Bangalore working towards ‘Making India Play’ .,"9,615"
Mapmygenome,https://www.crunchbase.com/organization/mapmygenome-india-limited,"Genetics, Health Care, Health Diagnostics","Hyderabad, Andhra Pradesh, India",Consumer Genomics Company,"9,628"
Medical Solutions,https://www.crunchbase.com/organization/medical-solutions,"Medical, Recruiting, Staffing Agency","Omaha, Nebraska, United States","Medical Solutions, a travel nurse and healthcare staffing company, focuses on meeting urgent and short-term staffing needs of its clients.","9,634"
MC Payment,https://www.crunchbase.com/organization/mc-payment,"Financial Services, FinTech, Payments","Sydney, New South Wales, Australia",MC Payment is a fintech and business solutions provider.,"9,660"
Mylo,https://www.crunchbase.com/organization/bankme,"Banking, Finance, Financial Services","Montréal, Quebec, Canada",Mylo provides a way to achieve financial goals by rounding up everyday purchases and automatically investing the change.,"9,663"
MyDoc,https://www.crunchbase.com/organization/mydoc,Health Care,"Singapore, Asia",MyDoc is a patient-centric digital healthcare platform that is simplifying the business of getting well and staying well.,"9,665"
Medal,https://www.crunchbase.com/organization/medal,"Health Care, Information Technology, Medical","San Francisco, California, United States","Extract, transport, translate, and share medical records faster.","9,670"
MyoScience,https://www.crunchbase.com/organization/myoscience,"Biotechnology, Pharmaceutical, Therapeutics","Redwood City, California, United States",MyoScience develops and commercializes technology-driven dermatological products.,"9,684"
MakerBot,https://www.crunchbase.com/organization/makerbot,"3D Printing, DIY, Hardware, Open Source, Software","Brooklyn, New York, United States",MakerBot Industries creates open source 3D printers.,"9,688"
MatHem,https://www.crunchbase.com/organization/mathem,"E-Commerce, Food and Beverage, Grocery, Internet","Stockholm, Stockholms Lan, Sweden",Sweden's largest online grocery store with above SEK 1 billion in sales in 2016 and continued high growth.,"9,699"
Microventures,https://www.crunchbase.com/organization/microventure-marketplace,"Crowdfunding, Finance, Funding Platform, Venture Capital","Austin, Texas, United States",Microventures is an online equity crowdfunding platform enabling angel investors to connect with startups to raise capital.,"9,726"
Mars Reel,https://www.crunchbase.com/organization/mars-reel,"Digital Media, Internet, Sports, Video","Los Angeles, California, United States",A sports network for the mobile generation.,"9,728"
Meta Networks,https://www.crunchbase.com/organization/meta-networks,"Computer, Network Security","Tel Aviv, Tel Aviv, Israel","Meta Networks is rebuilding the enterprise WAN for the cloud age, with a new paradigm that is secure, simple and cloud-native.","9,796"
Multiply ,https://www.crunchbase.com/organization/multiply-0240,"Financial Services, Information Services","London, England, United Kingdom",The UK’s first1 fully-automated independent financial advice service .,"9,798"
migme,https://www.crunchbase.com/organization/mig-me,"Android, Apps, Communities, Internet, Messaging, Mobile","Singapore, Central Region, Singapore","Migme Limited offers migme, a fan-based social entertainment platform that offers chat, content, and microblogging services.","9,817"
Maple Media,https://www.crunchbase.com/organization/maple-media,"Advertising, Marketing, Mobile Advertising","Los Angeles, California, United States","Maple Media is a mobile media, advertising and technology company that acquires, manages, and operates mobile applications.","9,846"
Moff,https://www.crunchbase.com/organization/moff,"Apps, Elderly, Health Care, Internet of Things","Tokyo, Tokyo, Japan",Wearable Internet of Things (IoT) platform and solutions,"9,870"
Maxar Technologies,https://www.crunchbase.com/organization/macdonald-dettwiler-and-associates,"Aerospace, Geospatial, Software","Richmond Hill, Ontario, Canada",Maxar Technologie is provides information solutions for decision making and operational,"9,877"
Missbeez,https://www.crunchbase.com/organization/missbeez,"Beauty, Lifestyle, Mobile Apps, Service Industry, Wellness","Shefayim, HaMerkaz, Israel","Missbeez is a mobile app that connects busy women with professionals that deliver beauty & lifestyle services to your doorstep, 24/7.","9,890"
MyGlamm,https://www.crunchbase.com/organization/myglamm,"Beauty, Marketplace, Mobile Apps","Mumbai, Maharashtra, India",MyGlamm is a marketplace for stylists / beauticians / nail and spa aestheticians.,"9,908"
mitú,https://www.crunchbase.com/organization/mitú,"Communities, Hospitality, Publishing","Santa Monica, California, United States",Home to the largest community of Latino,"9,928"
Marinelayer,https://www.crunchbase.com/organization/marinelayer,"E-Commerce, Fashion, Marketplace","San Francisco, California, United States",Mike Natenshon started making custom shirts because we couldn't find any that fit and felt like the old staples in his rotation.,"9,944"
MEMC Electronic Materials,https://www.crunchbase.com/organization/memc-electronic-materials,"Electronics, Manufacturing, Semiconductor, Solar","O Fallon, Missouri, United States",MEMC Electronic Materials manufactures and distributes wafers and related products to the semiconductor and solar industries.,"9,968"
Musely,https://www.crunchbase.com/organization/trusper,"Content, Content Creators, E-Commerce, Marketplace, Social Media","Santa Clara, California, United States","An app & web for healthy living inspiration by user sharing videos, photos, posts and products","9,985"
MyRealTrip,https://www.crunchbase.com/organization/myrealtrip,"Collaborative Consumption, Travel","Seoul, Seoul-t'ukpyolsi, South Korea",MyRealTrip leading tours&activities startup in South Korea,"10,004"
Marfeel,https://www.crunchbase.com/organization/marfeel,"Ad Network, Mobile, News, Publishing","Barcelona, Catalonia, Spain","Marfeel is an ad tech platform that revolutionizes the way publishers create, optimize and monetize mobile websites.","10,006"
MDsave,https://www.crunchbase.com/organization/mdsave,"E-Commerce, Health Care, Marketplace, Medical","Brentwood, Tennessee, United States","MDsave provides a single online location for consumers to research, compare, and purchase medical services with total cost transparency.","10,007"
Money Dashboard,https://www.crunchbase.com/organization/money-dashboard,"Financial Services, Personal Finance, Service Industry","Edinburgh, Edinburgh, City of, United Kingdom",Money Dashboard is an online personal financial management service allowing users to view their online financial accounts.,"10,067"
MobileCause,https://www.crunchbase.com/organization/mobilecause,"Enterprise Software, FinTech, Mobile, Non Profit, Software","Calabasas, California, United States",MobileCause helps nonprofits attract more donors and inspire recurring donations with its engagement platform.,"10,084"
Milk Stork,https://www.crunchbase.com/organization/milk-stork,"Food and Beverage, Food Delivery, Freight Service, Packaging Services","Palo Alto, California, United States","The first-ever breast milk shipping company for business traveling, breastfeeding moms.","10,087"
Matrix Industries,https://www.crunchbase.com/organization/silicium-energy,"Energy, Hardware, Software","Sunnyvale, California, United States",Matrix Industries The MATRIX PowerWatch is the world’s first smartwatch that you never have to charge.,"10,149"
MindMate,https://www.crunchbase.com/organization/dementcare-ltd,"Fitness, Health Care, Wellness","Glasgow, Glasgow City, United Kingdom",MindMate is the leading provider of software for people living with cognitive decline.,"10,150"
MyoKardia,https://www.crunchbase.com/organization/myokardia,"Alternative Medicine, Biotechnology, Health Diagnostics","San Francisco, California, United States","MyoKardia develops novel, small molecule therapeutics that address key clinical needs of patients with genetic heart diseases.","10,159"
Myriad Mobile,https://www.crunchbase.com/organization/myriad-devices,"AgTech, Enterprise Software, Mobile","Fargo, North Dakota, United States",Mobile App Strategy/Design/Development/Consulting with a focus on Agriculture Technology ,"10,160"
Mendel.ai,https://www.crunchbase.com/organization/mendel-health,"Genetics, Health Care","San Francisco, California, United States",Mendel.ai automates matching cancer patients to clinical trials through personal medical history and genetic analysis.,"10,180"
Moximed,https://www.crunchbase.com/organization/moximed,"Biotechnology, Health Care, Medical Device","Hayward, California, United States",Moximed improves the standard of care for patients with osteoarthritis and investigates therapies to treat affected joints.,"10,187"
Mitigram,https://www.crunchbase.com/organization/mitigram,"Banking, Financial Services","Stockholm, Stockholms Lan, Sweden",The collaborative banking marketplace.,"10,188"
Madefire,https://www.crunchbase.com/organization/madefire,"Information Technology, Mobile, Reading Apps","Berkeley, California, United States",Madefire provides Motion Book Tool that delivers a reimagined collaboration experience for the storytellers and writers behind the stories.,"10,199"
MemberSuite,https://www.crunchbase.com/organization/membersuite,"Enterprise Software, Information Technology, SaaS","Atlanta, Georgia, United States",MemberSuite is the premier software and services provider of association management software solutions for associations and nonprofits.,"10,210"
MediaAlpha,https://www.crunchbase.com/organization/mediaalpha,"Advertising, Advertising Platforms, Insurance, Internet, Lead Generation, Telecommunications","Redmond, Washington, United States",MediaAlpha is an advertising technology company that develops programmatic advertising platforms.,"10,228"
Mitra Biotech,https://www.crunchbase.com/organization/mitra-biotech,Biotechnology,"Woburn, Massachusetts, United States",Mitra is a biotechnology company focused on discovering tools to segregate patients for existing and developing anti-cancer treatments.,"10,230"
Midigator,https://www.crunchbase.com/organization/midigator,"Fraud Detection, Risk Management, Software","American Fork, Utah, United States",Midigator is a chargeback reporting and management solution designed to keep your business protected.,"10,232"
"MONEY DESIGN Co., Ltd.",https://www.crunchbase.com/organization/money-design-co-ltd,"Finance, Financial Services, Management Information Systems","Tokyo, Tokyo, Japan",MONEY DESIGN offers automated investment management and advisory services.,"10,244"
MakeTime,https://www.crunchbase.com/organization/maketime-io,"E-Commerce, Manufacturing, Product Design","Lexington, Kentucky, United States",MakeTime is a tech company that makes getting CNC machined parts simple and efficient.,"10,253"
Mesh Korea,https://www.crunchbase.com/organization/mesh-korea,"Delivery Service, IT Infrastructure, Logistics, Software","Seoul, Seoul-t'ukpyolsi, South Korea",Mesh Korea is a highly IT-oriented online logistics company that mainly focuses on developing online real-time same-day delivery platforms.,"10,267"
Midokura,https://www.crunchbase.com/organization/midokura,"Cloud Computing, Cloud Management, Network Security, Open Source, Software, Virtualization","Tokyo, Tokyo, Japan",Midokura is a cloud networking technology platform.,"10,306"
Mersana Therapeutics,https://www.crunchbase.com/organization/mersana-therapeutics,"Biotechnology, Medical, Therapeutics","Cambridge, Massachusetts, United States",Mersana Therapeutics develops a biodegradable polymer platform Fleximer® which creates new and better medicines.,"10,311"
Multiply Labs,https://www.crunchbase.com/organization/multiply-labs,"Lifestyle, Personal Health, Pharmaceutical, Wellness","San Francisco, California, United States",Multiply Labs was founded to provide individuals the freedom to customize their intake of supplements to optimize their day.,"10,351"
Modern Tech,https://www.crunchbase.com/organization/modern-tech,"Blockchain, Cryptocurrency, Finance","Ho Chi Minh City, NA - Vietnam, Vietnam",Modern Tech is a Vietnamese cryptocurrency company.,"10,391"
MEG Energy,https://www.crunchbase.com/organization/meg-energy,"Energy, Oil and Gas, Renewable Energy","Calgary, Alberta, Canada",MEG Energy is a Canadian oil sands company focused on sustainable in situ development and production in the southern Athabasca oil sands.,"10,423"
Medwell Ventures,https://www.crunchbase.com/organization/medwell-ventures,Health Care,"Bangalore, Karnataka, India",Medwell Ventures creates a thriving ecosystem of Healthcare services,"10,433"
Mediachain,https://www.crunchbase.com/organization/mediachain,"Art, Digital Media, E-Commerce, Social Media Marketing","Brooklyn, New York, United States",Mediachain automatically connects media to its creator and information about it.,"10,450"
meQuilibrium,https://www.crunchbase.com/organization/mequilibrium,"Health Care, Health Diagnostics, Information Services","Boston, Massachusetts, United States",meQuilibrium offers individuals and employees with online stress management solutions and measurements.,"10,505"
"MCube, Inc",https://www.crunchbase.com/organization/mcube-inc,"Internet of Things, Semiconductor, Sensor","San Jose, California, United States",mCube offers a complete portfolio of motion sensor hardware and software solutions for its clients.,"10,517"
Mioji Travel,https://www.crunchbase.com/organization/mioji-travel,"Tourism, Transportation, Travel","Beijing, Beijing, China",Mioji provides a smart approach to personalise your travel experience.,"10,528"
Major League Baseball,https://www.crunchbase.com/organization/major-league-baseball,"Association, Baseball, Sports","New York, New York, United States",Major League Baseball is a professional baseball organization.,"10,531"
Make.TV Inc.,https://www.crunchbase.com/organization/make-tv,"Broadcasting, Cloud Computing, SaaS, Software, TV, TV Production, Video Streaming","Seattle, Washington, United States",Make.TV reinvents content acquisition and discovery for live mobile video production with it's patented Live Video Cloud.,"10,538"
Monetha,https://www.crunchbase.com/organization/monetha,"Blockchain, Information Technology, Payments","Zug, Zug, Switzerland",Monetha is a financial services company that decentralizes Trust and Reputation Systemon the Ethereum blockchain.,"10,539"
m.Paani,https://www.crunchbase.com/organization/m-paani,"Business Intelligence, Loyalty Programs, Marketing, Small and Medium Businesses, Social Entrepreneurship, Women's","Mumbai, Maharashtra, India",m.Paani is the mobile-based loyalty and data solution for the mass-market consumer in emerging economies.,"10,567"
Metabolomic Diagnostics,https://www.crunchbase.com/organization/metabolomic-diagnostics,"Biotechnology, Health Care, Health Diagnostics","Cork, Cork, Ireland",Metabolomic Diagnostics is commercialising a diagnostic assay that predicts preeclampsia in pregnancy.,"10,571"
Monument,https://www.crunchbase.com/organization/monument,"Artificial Intelligence, Consumer Electronics, Photography, Video","Chicago, Illinois, United States",Artificial intelligence powered personal cloud system for photos and videos.,"10,579"
Mixbook,https://www.crunchbase.com/organization/mixbook,"Internet, Social Network","Redwood City, California, United States","Mixbook is a free online service for creating and sharing customizable photo books, cards, calendars, home decor and more.","10,592"
myStrength,https://www.crunchbase.com/organization/mystrength,"Digital Signage, Health Care, Information Technology","Greenwood Village, Colorado, United States",myStrength offers web and mobile resources that enables patients with mental disorders to recover from physically and mentally.,"10,605"
MioTech,https://www.crunchbase.com/organization/miotech,"Finance, Financial Services, FinTech","Wan Chai, Hong Kong Island, Hong Kong",MioTech is an investment management platform that empowers investment managers to better serve their clients in a world of complex data.,"10,627"
MedAvail,https://www.crunchbase.com/organization/medavail,"Biotechnology, Health Care, Pharmaceutical","Mississauga, Ontario, Canada",MedAvail offers a self-service kiosk solution that supports the dispensing of prescription drugs and over-the-counter medications.,"10,682"
